Date,USPHCI,Boston,New York,Philadelphia,Cleveland,Richmond,Atlanta,Chicago,St. Louis,Minneapolis,Kansas City,Dallas,San Francisco,USPHCI_change
2009-12-01,97.14,0.1427740259740259,0.0200725490196078,0.1760448275862068,0.0113487804878048,0.0941681818181818,0.050624,0.1496605263157895,0.0465301886792452,0.1464725806451612,0.1212333333333333,0.0768078947368421,0.0575673913043478,0
2010-01-01,97.29,0.1943114285714285,0.0523999999999999,0.2074431034482758,0.07000375,0.1374972222222222,0.1675428571428571,0.1210738461538461,0.0977684210526316,0.1205777777777777,0.0694864406779661,0.1180395061728394,0.0488681818181818,0
2010-03-01,97.5,0.1598986486486486,0.1068081967213114,0.1551723076923077,0.1523850574712643,0.0258868421052631,0.0536444444444444,0.1043573770491803,0.0903115384615384,0.1120734375,0.1303907692307692,0.0603444444444444,0.0542511111111111,0
2010-05-01,98.19,0.1743328571428571,0.1179633333333332,0.1885275862068965,0.1490024691358025,0.1504671428571428,0.0946,0.1957298245614035,0.0566659090909091,0.1258349206349207,0.1947236111111111,0.1649457831325301,0.0799369565217391,0
2010-06-01,98.39,0.246598611111111,0.1626929824561403,0.2286506849315068,0.1642927710843373,0.1738481012658227,0.1134120689655172,0.1879603448275862,0.1915666666666667,0.1724515151515151,0.2139830769230768,0.1109506024096385,0.1207181818181818,0
2010-07-01,98.53,0.1600391891891891,0.1671254237288135,0.1228227272727272,0.0929717948717948,0.1758714285714284,0.0643509803921568,0.13287,0.1320447368421053,0.1150915492957746,0.164060606060606,0.158856626506024,0.0934367346938775,0
2010-09-01,98.77,0.1469788235294117,0.0855733333333333,0.1212074626865671,0.1059072289156626,-0.01294,0.0464999999999999,0.1752944444444444,0.0958980769230769,0.139465,0.0972111111111111,0.0943666666666666,0.1199829787234042,0
2010-10-01,99.05,0.1302703125,0.1124020408163265,0.1529522388059701,0.1207597560975609,0.1401231884057971,0.0188624999999999,0.1683847457627118,0.1630682926829268,0.1724115942028985,0.1770920634920634,0.1295208791208791,0.1248673913043478,0
2010-12-01,99.51,0.1891805555555555,0.1549653846153846,0.168965625,0.0923369565217391,0.1451385542168675,0.2298836363636363,0.197911475409836,0.1487634615384615,0.1919746031746031,0.2193491525423728,0.1520784946236559,0.1039851063829787,0
2011-01-01,99.7,0.2179464788732393,0.1521169811320754,0.1304253731343283,0.1046694736842104,0.2126337837837838,0.0590637931034482,0.2138749999999999,0.1597461538461538,0.3107015384615383,0.2417350000000001,0.176006329113924,0.1284020833333333,0
2011-03-01,100.2,0.1609227272727273,0.1309549019607843,0.1750566666666666,0.1099574712643677,0.1865487499999999,0.1914631578947368,0.2111619047619047,0.0933439999999999,0.1696859375,0.1504746031746031,0.2176134146341463,0.1147708333333333,0
2011-05-01,100.71,0.1274824324324323,0.1454796610169491,0.1672955882352941,0.1000188888888888,0.1738184210526315,0.1267440677966101,0.1529031746031745,0.1434857142857143,0.1205090909090909,0.1620016393442622,0.1435048192771084,0.059688,0
2011-06-01,100.91,0.1714115942028985,0.0600079365079365,0.157107042253521,0.1094923076923077,0.1847359999999999,0.0374651515151515,0.1114892307692307,0.1451775510204081,0.2171725806451612,0.218122033898305,0.1977249999999999,0.1780145833333333,0
2011-07-01,101.12,0.0348671875,0.0691892857142857,0.1655857142857142,0.051640625,0.094037037037037,0.117941935483871,0.0498083333333333,0.2206297297297297,0.1144688524590164,0.1923057142857143,0.1765963855421686,0.0372326530612245,0
2011-09-01,101.58,0.0281347826086956,0.0836288461538461,0.1229945454545454,0.0611891304347826,-0.0024987179487179,0.0039542372881355,0.0407983606557377,0.19569375,0.1606599999999999,0.077053125,0.1435883116883116,0.0509729166666666,0
2011-10-01,101.91,0.125290410958904,0.1527435483870967,0.122360606060606,0.0937354838709677,0.0786418604651162,0.1310367647058823,0.0977238095238095,0.1335371428571428,0.159689552238806,0.12435,0.03134,0.0376595744680851,0
2011-12-01,102.45,0.1027875,0.0977613636363636,0.1776013333333333,0.0909532608695652,0.057747619047619,0.0743367647058823,0.067070909090909,0.0868212765957446,0.1716892307692307,0.2093018518518518,0.0919936708860759,0.0595591836734693,0
