District,compound_score,mean_sentiment,median_sentiment,IQR_sentiment,sentiment_trigram,variance_sentiment,econ_index_change_dummy
7,0.9926,0.0638366197183098,0.0,0.4012,0.2235333333333333,0.107721230208292,1
3,0.9975,0.1556441860465116,0.0,0.60925,0.1932777777777778,0.171378459210384,1
9,0.9981,0.1845981132075471,0.25,0.5106,0.0,0.1683185239587041,1
1,0.9981,0.1592757575757575,0.2023,0.42575,0.3722266666666666,0.164380400624426,1
6,0.9973,0.1968910714285714,0.2584,0.475725,0.3368666666666666,0.1303572979559948,1
9,0.9973,0.11874,0.0,0.43095,0.0,0.1421176311272727,1
3,0.9972,0.1611770833333333,0.0,0.4588,0.0,0.1167359163498263,0
2,0.9928,0.1319358974358974,0.0,0.38385,-0.0152333333333333,0.1034031581985536,1
11,0.9811,0.0612071428571428,0.0,0.427675,0.0,0.1272521935204081,1
7,0.996,0.1200921568627451,0.0,0.3661999999999999,0.0,0.0914182952326028,0
5,0.999,0.1758714285714284,0.0772,0.4767,0.0249333333333333,0.1315201573654917,1
13,0.9997,0.2316891304347826,0.296,0.481,0.4446611111111111,0.1144061944470699,1
7,0.9931,0.0814953125,0.0772,0.6384,0.2270666666666666,0.1578195651342773,0
13,0.9996,0.1866762886597938,0.1779,0.4877,0.1875533333333333,0.1148373154171537,1
9,0.9681,0.0222630434782608,0.0,0.444225,0.0,0.129342137547259,0
9,0.9985,0.1714777777777777,0.0772,0.431,0.0,0.1269162920061728,1
8,0.9975,0.1861413793103449,0.2516,0.396875,0.2203333333333333,0.1133343275980975,1
3,0.9991,0.2953738461538461,0.3818,0.5423,0.3587333333333333,0.1268992065467455,1
8,0.9395,0.1375725490196079,0.1761,0.3818,0.0612999999999999,0.1098670529719338,1
2,0.9988,0.2480524590163934,0.2732,0.4877,0.21954,0.0882311575759204,1
5,0.998,0.2527636363636363,0.296,0.498075,0.4280333333333333,0.1147189286776859,1
5,0.9993,0.2008656249999999,0.2023,0.4215,0.3576333333333332,0.091354723297526,1
9,0.9986,0.1724515151515151,0.2732,0.3713499999999999,0.0359333333333333,0.0852227928007346,1
4,0.9988,0.2432551020408162,0.2023,0.5574,0.0161666666666666,0.1125082188004997,0
7,0.2277,-0.0037442622950819,0.0,0.4405,0.0,0.1107604349260951,0
2,0.9991,0.2446117647058823,0.1531,0.51005,-0.0674333333333333,0.1023060779008073,0
8,0.993,0.1670522727272727,0.2732,0.3182,0.2100399999999999,0.0897934911311983,1
13,0.9999,0.2457889763779527,0.2732,0.5106,0.3515285714285714,0.107685389012338,1
5,0.9963,0.2343735294117647,0.3182,0.3818,0.1518333333333333,0.1045708937110726,1
2,0.9935,0.1458897959183673,0.128,0.3612,0.00364,0.1010088217326114,1
4,0.9977,0.2810861111111111,0.2732,0.5549,0.3452166666666666,0.1019844150848765,1
5,0.9988,0.1922913793103448,0.1531,0.4542,0.3273333333333333,0.1169804249256837,1
2,0.973,0.0462872340425532,0.0,0.23615,0.0,0.1127778491987324,1
12,0.9989,0.2227966101694914,0.25,0.4853,0.1796541666666666,0.1112259220224073,1
1,0.995,0.1125499999999999,0.0,0.386825,0.2425151515151515,0.0897206639285714,1
11,0.9984,0.1787326530612245,0.0,0.4404,0.2867666666666666,0.1452086262807163,1
8,0.9963,0.1408619047619047,0.1531,0.4625,0.1780190476190476,0.1136020026757369,1
5,0.7132,0.0279086206896551,0.0,0.3954,0.1737333333333333,0.1218789890636147,1
11,0.9971,0.1020405405405405,0.0772,0.3182,0.0467,0.0998755715997078,1
9,0.9952,0.0242741379310344,0.0,0.3862,0.0,0.1197257367449464,1
8,0.9947,0.1261794871794871,0.0,0.39185,-0.2787,0.1155002913740959,1
6,0.9989,0.2144807017543859,0.25,0.4588,0.4322666666666666,0.1024604250661742,1
1,0.9992,0.1813253333333333,0.2401,0.65295,0.4110166666666667,0.1682146360248889,1
5,0.9976,0.1374972222222222,0.1027,0.42655,0.11116,0.1315977719367284,1
13,-0.7388,-0.0260727272727272,0.0,0.46485,-0.0592333333333333,0.1109626068925619,0
7,0.9955,0.0938303571428571,0.0,0.481675,0.0,0.1566542181855867,1
7,0.999,0.1822743243243243,0.1531,0.3818,0.31105,0.0864672489353542,1
2,0.9964,0.0858931034482758,0.0,0.5008,0.0167619047619047,0.1361691840903686,1
7,0.9992,0.1817676923076923,0.1779,0.5106,0.1058,0.154066748033136,1
6,0.999,0.2282199999999999,0.2732,0.5106,0.3753766666666666,0.1109602594461538,1
2,0.9761,0.031453488372093,0.0,0.44975,-0.2043666666666666,0.1183550508599243,1
1,0.9897,0.141002380952381,0.1779,0.4215,0.3289111111111111,0.1098342940419501,1
7,0.9971,0.17336,0.0,0.404375,0.0,0.0927396504,1
5,-0.765,-0.0097846153846153,0.0,0.55965,-0.2128666666666666,0.131473619250493,0
6,0.9286,0.0434820512820512,0.0,0.667,-0.0118333333333333,0.1552609707034845,1
7,-0.9536,-0.0296838709677419,0.0,0.4252749999999999,0.0,0.1005025061914672,0
7,0.999,0.1840746478873239,0.1531,0.3818,0.0402458333333333,0.0901426883713548,1
11,0.9953,0.0829154929577464,0.0258,0.4362,0.1243095238095237,0.1219232249712358,1
9,0.9983,0.2246733333333333,0.1655,0.4939,0.0,0.1172839326222222,1
5,0.9887,0.132176,0.0,0.3818,0.1646133333333333,0.0721797850239999,1
12,0.9985,0.1889725490196078,0.1531,0.5052,0.0,0.1313273929719338,1
4,0.9969,0.19472,0.2023,0.4579,0.0173666666666666,0.0952894631,1
9,0.9984,0.167923611111111,0.0258,0.34,0.2239583333333333,0.0707990498591821,1
2,0.9989,0.2696553191489361,0.3071,0.4939,0.3699277777777778,0.0908452811951109,1
1,0.9735,0.0800277777777777,0.0,0.3773000000000001,-0.0982666666666666,0.1196923758950617,1
4,0.999,0.1490024691358025,0.0516,0.3818,0.2424222222222222,0.0871932318457552,1
8,0.9989,0.2645285714285714,0.2732,0.5046,0.3700925925925926,0.0885316844897959,1
8,0.9969,0.2142470588235294,0.2732,0.4629,0.0622333333333333,0.1039455019031141,1
12,0.966,0.065327027027027,0.0,0.5199,0.0762666666666666,0.1667805500803506,0
6,0.9979,0.1923377049180327,0.2732,0.6067,0.1833333333333333,0.1500905872668637,1
10,0.9433,0.0376775510204081,0.0,0.3543,-0.0238222222222222,0.0919253564348188,1
9,0.6586,0.0218753623188405,0.0,0.1531,0.2114666666666667,0.056928274900231,0
9,0.9995,0.2038885714285713,0.0772,0.5106,0.0,0.1327981938693878,1
2,0.9962,0.136395652173913,0.0,0.435675,0.2396238095238095,0.0937948565028355,1
5,0.9967,0.1336190476190476,0.0,0.34,0.0,0.1236411253514739,1
9,0.9986,0.1494648648648648,0.0,0.4423999999999999,0.2450333333333333,0.1125715274141709,1
9,0.9953,0.1625028985507245,0.0,0.3182,0.17015,0.0606462852089896,1
1,0.9984,0.109778125,0.0,0.382575,0.1301566666666666,0.1288263695214843,1
1,0.9968,0.1712738095238095,0.0,0.42575,0.0,0.1038904243140589,1
1,0.9993,0.1772974358974358,0.1779,0.47115,0.1743888888888888,0.1408415771729125,1
10,0.9989,0.2030454545454544,0.2732,0.4165999999999999,0.2069875,0.0796237488429752,1
4,0.9973,0.13378125,0.1779,0.577475,0.2901809523809524,0.1276261943359375,1
6,0.9843,0.0651351851851851,0.0,0.3713499999999999,-0.0531499999999999,0.1558910859842249,1
1,0.995,0.1295333333333333,0.0,0.37325,0.0022999999999999,0.125055706984127,1
13,0.9989,0.1423954545454545,0.0,0.3818,0.1207575757575757,0.0992381302066115,1
8,0.5653,0.0736107142857143,0.2263,0.6679999999999999,0.3539333333333334,0.1828318466709184,1
7,0.9964,0.0840808219178082,0.0,0.2732,0.0,0.0847656938787765,1
1,0.9899145591495039,0.08884631048232197,0.0,0.4129857117642088,0.0,0.11594336179979907,0
11,0.9882886927808203,0.044651413887233614,0.0,0.5021877516994748,0.2432505109380125,0.12919018922612768,0
8,0.9933386886683002,0.08961613045701618,0.0,0.4164281658715609,0.16921743640878453,0.10858038442935977,0
2,0.8132588717494261,-0.0049786106734753845,0.0,0.5283970625215114,-0.0854961472932301,0.12997559364598074,0
1,0.9867099112591602,0.10697718679719566,0.11426665221206989,0.5950052377228068,0.07498253347373668,0.15061112433799242,0
1,-0.9660539944265878,-0.025192651771900804,0.0,0.48530532676677474,-0.17677169696990147,0.12268395345427623,0
4,0.9695910641035624,0.028220422352115995,0.0,0.650300139868287,0.08280993514692704,0.16152932302717365,0
3,0.9860711909324216,0.10915794691313965,0.0,0.3008863636322472,0.1320651609325442,0.07769570290144809,0
3,0.9920605367905556,0.07878150435266859,0.0,0.296,0.11160103071671316,0.07694675348123853,0
2,0.9884331588983726,0.1000789824652642,0.0,0.48271923721694904,0.03138047836581798,0.12147398232180327,0
8,-0.9699607371545789,-0.040793673443583166,0.0,0.6521055186662906,0.19270668260434592,0.15231917251137178,0
10,0.929909586236342,0.03217387182303662,0.0,0.5146083836152381,-0.20007950455846782,0.1230772930826296,0
4,0.8802630955154968,0.024409495910552723,0.0,0.5549635806029866,0.0,0.10678527728066685,0
2,-0.8579672505144577,-0.016258235059524763,0.0,0.4559732928906225,0.01565977981101553,0.1100074291035925,0
10,0.2151733160614211,-0.017640574777264925,0.0,0.5296888522416984,0.012483999103470419,0.11012601887992357,0
3,0.976745742128764,0.027244688368754214,0.0,0.3173959759988987,-0.061458652397878476,0.10471747127887554,0
13,-0.9813348358242522,-0.03660965173656454,0.0,0.4818107149898473,-0.0006794119562672056,0.13493626308066572,0
4,0.9971418424214882,0.15000503414345645,0.0,0.41328022620249205,0.26587358663895333,0.12056882591840196,0
12,-0.9352465704647006,-0.07803241251171492,-0.010571873746176769,0.37772798467625457,-0.28621461328029024,0.11581098210758356,0
6,-0.9761344316411928,-0.06546702750589443,-0.002528917382252756,0.3135321122038147,-0.09262570374634278,0.09963322695455501,0
4,0.9145434026931402,0.018447958250728064,0.0,0.4947911211325071,-0.001625644958154343,0.1053890223627444,0
8,0.9549675414877364,0.1644544153372469,0.07054773104736475,0.44096500487308055,0.0,0.08951989709983776,0
4,-0.9977179260617896,-0.14848968149239739,-0.0893308475381822,0.4214873400585821,-0.038846766679162086,0.111624542329761,0
4,0.9975133888525647,0.11817943510326404,0.0,0.40889677967283444,0.013490366122217358,0.12680221604909986,0
3,0.9734182721839219,0.09367134410727598,0.0,0.32051961766881665,0.13567043469800516,0.08567716763112991,0
1,0.9878900935723249,0.05342490983439337,0.005882078111202248,0.3873568327936919,0.06086009216942839,0.10861650528430751,0
6,-0.9808373954817315,-0.07712237096007506,-0.12452257008312835,0.48481448234786423,-0.15539686954159002,0.15062988633303193,0
6,0.9946243597650088,0.14504289070900206,0.14395849294588423,0.41891137772695847,0.2894326380289571,0.13196745160216683,0
5,0.9975608205869563,0.16776320079582813,0.14645394785487068,0.37656824615572554,0.2494464664051701,0.1015336456401406,0
7,-0.8396766797155668,-0.012917411478651473,0.0,0.39678073687114057,-0.003521712930703746,0.08899605481035455,0
4,0.9972699755736535,0.12808371352831127,0.0,0.44779589556720084,0.23822949879269453,0.11139812343501312,0
2,-0.9096961864121571,-0.03874204344981135,0.0,0.3255389234766357,-0.009563094862444471,0.08636304485575032,0
7,-0.9883970730716871,-0.02584615618904068,0.0,0.45146225743376955,-0.18261754415385387,0.12022565485973657,0
12,0.9837152670160597,0.09698031901093265,0.0,0.5793815013070646,-0.04117780693570279,0.17133366211978596,0
7,0.9961363966629626,0.12907443101714597,0.0,0.4067405103966443,0.4084230597253914,0.13608936336055846,0
8,0.962626559759758,0.05112085265113899,0.0,0.2597141107338569,-0.07154083646646009,0.09705334473216187,0
13,0.6089730528734127,0.0459996561966175,0.0,0.5434206397846325,0.07003781699992304,0.14457569943656454,0
12,0.9766713912412747,0.015984684414224966,0.0,0.7715227307178506,0.0027795538183194163,0.19655041522342687,0
6,-0.979510621618804,-0.07082801444331814,0.0,0.36566704093183344,-0.029350520772752336,0.1376210699341397,0
12,-0.9908626725900884,-0.07732067804020198,-0.02459619103035135,0.4673890039265203,-0.20917233717067563,0.12771165590418163,0
9,0.9840427591616915,0.1248311936235585,0.0,0.3758112814524067,0.10282602138287442,0.09053768905940286,0
2,0.9753493350154875,0.04296930430182301,0.0,0.423533903376063,-0.18163315496823212,0.1119225313267731,0
8,0.8931832374295409,0.05416147780858533,0.0,0.2737068879609426,-0.004274190907520507,0.0695267967320751,0
3,0.9936515307688486,0.0833120254574094,0.0,0.5077719324174041,0.002752812454454366,0.14096437265723535,0
7,0.9924997432805867,0.09781057866433296,0.0,0.38011403931624504,0.3811364834904263,0.12222111634143579,0
3,0.9930315379925911,0.04619314121976391,0.0,0.6174222118334405,0.07518773195239016,0.13497354374199408,0
8,0.9652415494680896,0.11447271485408,0.0,0.3526746402077354,0.0022949941510553434,0.09791263672602332,0
2,0.9782291305606873,0.0637382821162156,0.0,0.5476998086557399,-0.10715116522767447,0.10674800248970251,0
8,-0.9719895457874024,-0.042922789709723824,0.0,0.6447152287966839,0.16731999033713071,0.15473361947071518,0
8,0.9930813245855222,0.14669831140097475,0.0,0.4367896852557652,0.0,0.11807124227219165,0
2,-0.8955623832330191,-0.036510103441772454,0.0,0.5167392025657381,-0.15646883076515034,0.12482996819424726,0
6,0.9972801140124811,0.15298975603920267,0.16929958900236153,0.44972346542671665,0.2528807617208565,0.15010558096810905,0
12,0.965842591423909,0.04218423584055606,0.0,0.6780927825231525,-0.1332466175433908,0.16732649500869384,0
12,-0.9918877134904684,-0.11361744084327181,-0.04675699194591355,0.3679294852763601,-0.20141752266933446,0.10594111937195642,0
3,0.992029383203502,0.06679480558003947,0.0,0.6302855478500479,0.050557516334353673,0.1361274830997371,0
10,0.9812027116896679,0.040115557383366994,0.0,0.5497174257567421,0.08811149570757726,0.11937548654798584,0
8,-0.6618573332115784,-0.03391800879454667,0.0,0.6683728731020773,0.011710847210309813,0.14416852921222478,0
2,0.8746662926432054,0.010544249580371503,0.0,0.31594702648327755,0.02036190019459641,0.0837561805209124,0
8,0.8032208699936263,0.07180113368669817,0.0,0.35106116982983815,0.02204923720230933,0.13284159028800538,0
9,0.9792116884939323,0.1126108635406447,0.0,0.3892430343781734,0.11042944184628528,0.09482701352260259,0
3,0.9882204217912667,0.08036281838597775,0.0,0.304919252150016,0.12208764697485178,0.07874272203926641,0
11,-0.9919239478583889,-0.07022400021898459,-0.04375141898573072,0.47611410056398495,0.23588647539642268,0.11406197567467588,0
12,-0.9912148356938739,-0.09173177547308908,-0.028356828142921675,0.5551602922550658,-0.14173796409650302,0.1666882723028402,0
10,0.997961529802507,0.14370029899789613,0.009925310953199106,0.4801285809793622,0.18684068203128448,0.12300322362580707,0
4,0.9834763728923885,0.045924903398787006,0.0,0.3686018981254342,0.07102644154712824,0.09878950664625581,0
3,0.9990587918157964,0.2870683269810108,0.34,0.528762565736033,0.4560244845143111,0.10402025344061268,0
8,0.994310630807852,0.14103715468917521,0.015161807063913485,0.32132270378647954,0.3010504020165199,0.091870309591649,0
7,-0.9936875037434161,-0.06629722508947797,0.0,0.4709771351172556,-0.2448467428733215,0.13376975184791273,0
8,0.9967543018133022,0.15138202735520145,0.0,0.3182,0.15096757992736165,0.07586485154142858,0
3,0.998416447804145,0.1427784156804217,0.010778233265297572,0.3698729240416959,0.0695648759088963,0.12726991953570482,0
8,0.9916001049900701,0.14639314734437553,0.00040995376885835655,0.4422434654669414,0.0,0.12627924962690446,0
10,0.9984317040015552,0.21431477029427204,0.2577042560277559,0.48057528995199555,0.015259866721642833,0.12960155359126813,0
5,0.9970191972360476,0.07744091647418842,0.0,0.39465424143990974,0.1455842527853262,0.10978286448364602,0
12,0.9885051847144194,0.10957757492464937,0.0,0.549565625112276,-0.010875577471717105,0.17080719874543326,0
11,0.9063599952728574,0.008179281001708609,0.0,0.36811445227835665,0.05505525837790798,0.10311403319202304,0
2,0.9902741396607506,0.08005515038371971,0.0,0.4968597525100948,0.2823801860724921,0.15484144271814657,0
3,0.9918715552249286,0.07630252092633136,0.0,0.30018562186918796,0.11815212877625639,0.07679765441430826,0
2,-0.48924641192221807,-0.0011316391577195959,0.0,0.540561184034708,0.09528165909809175,0.10716883761140578,0
5,0.9380740685557846,0.0668430436161114,0.0,0.4824209077168273,0.2322411929482069,0.14149210453198227,0
3,0.9987582198866368,0.19977757234635213,0.08074488214698175,0.5139732055367899,0.24582503063966532,0.11694811479019795,0
3,0.9965561292755262,0.1416669235162313,0.0,0.3182,0.023984993657357095,0.0885440019775555,0
1,0.983548593700165,0.09237658117779454,0.022968657767859297,0.33628317262865065,0.09272489553432336,0.11064197365117183,0
7,0.9957806286397843,0.1098658259737918,0.0020486898837901615,0.338661999048765,0.34922878737297514,0.11353456075507662,0
4,0.9894511075331184,0.03684970058367998,0.0,0.4726193138975389,-0.0036247973804050815,0.1254806508653659,0
3,0.9883114609403515,0.11191797701665585,0.0,0.49573212714076487,0.006121496687798187,0.12273775565014285,0
8,0.9847891409418498,0.11691578592838439,0.0,0.28447364181092344,0.18456451568265136,0.061545552438914526,0
10,0.9769208363488099,0.009766625313553316,0.0,0.46868605658739926,0.015882830923831484,0.11619384698635472,0
4,0.9952051268695159,0.13685684160000094,0.0,0.3384013011624101,0.3966646411304718,0.08389892710395777,0
5,0.9911702201704011,0.07482712641680862,0.0,0.26033838915444396,0.13411455579504108,0.10266641517298,0
4,0.9842082043548526,0.0484361051891839,0.0,0.33670019536490964,0.0,0.07843907640636516,0
12,0.9790042340105457,0.09363671868422743,0.0,0.5236929015864091,0.040332261574723964,0.16890961715451058,0
12,0.9287613022217842,0.018568610630134832,0.0,0.6328412259319863,-0.07920486512382566,0.15694253543432865,0
9,0.9898674923195769,0.08379356840505933,0.0,0.2696852237816259,0.17874926732851087,0.09426040447227733,0
11,0.9545174218451362,0.05360871135389793,0.0,0.32389174786315966,0.01804251238470071,0.09579304473590011,0
1,0.9972069450632997,0.15168559094497372,0.03884931886094226,0.42387791273800324,0.1729442325145982,0.1360315695722076,0
2,-0.831664568342244,-0.02831482801829767,0.0,0.5916409035396688,-0.12275390963492418,0.13855183304817437,0
2,0.8732791860854539,0.017052184750772144,0.0,0.49060743029180975,-0.12899664868431449,0.10383325353625217,0
7,-0.9586401312082999,-0.049414190987732094,0.0,0.4082916399410931,0.018411345832958483,0.11852051261956631,0
3,0.9981712014020331,0.14532758465309342,0.08132015310186343,0.388570368944893,0.01486007655093171,0.10699388081362679,0
1,0.9386378946082256,0.11540599901840715,0.0,0.33297918519198133,0.20698264599977131,0.12222889495254236,0
4,0.9770724945790612,0.06482418387635898,0.0,0.27605307251614214,0.3223454109050608,0.12819479854396346,0
8,-0.932425479040758,-0.10739188824968413,-0.07806492861996447,0.5112683638663383,-0.14312067795050623,0.13470928264972773,0
12,-0.9963636044747447,-0.13447070499499167,-0.1526431830215192,0.5958620080867785,-0.16685199153745384,0.12948241864933915,0
2,0.9132535350067266,0.023324182605913277,0.0,0.5407808788262675,-0.13553595433612553,0.10920296867790778,0
3,0.9986893682379703,0.23269428616720716,0.330182348659862,0.438510236988821,0.33293620654983325,0.12059833151934204,0
12,-0.8984084640563222,-0.05347493204671194,0.0,0.25952751726728873,-0.047202684720884965,0.09810283582930861,0
12,0.8414797944727361,-0.008308656848119524,0.0,0.5731757469067598,-0.16685301328911756,0.11786723728738903,0
4,-0.9639387354729322,-0.06565321122750786,0.0,0.4083359360038309,0.0,0.12487341762501884,0
9,-0.568375102427882,-0.0900035978045789,0.0,0.4788441066751133,0.0,0.1625361769218911,0
7,0.9894119762325697,0.0755428317377841,0.0,0.42067440769160663,0.0,0.13776188520896115,0
13,0.9982368317682759,0.13555789133862,0.14444434586682145,0.43169950166708076,0.3789428991286865,0.13877180585017027,0
3,0.989646265433894,0.10410343702743322,0.0,0.2904913302541711,0.0006966920212704703,0.09688764598150217,0
12,0.9635951299372381,0.03460243238313526,0.0,0.6653708140894036,-0.0854512450876162,0.1694557135665167,0
6,0.9663561335839753,0.09286068024999819,0.0,0.3751458481195507,0.13812822201335384,0.09465420565450457,0
3,0.9956218298600376,0.13343251778943316,0.0,0.2916262218104354,0.13128648824832112,0.0705972342317981,0
9,0.9620205549114272,0.02680868612320117,0.0,0.46801448632921455,-0.03101492307218408,0.12446770363037704,0
8,0.9947546912132557,0.12799766788485709,0.0,0.3849680953134704,0.17378786921192232,0.10082914253099248,0
7,-0.9536835693777949,-0.030645436481506885,0.0,0.42342428648758396,0.001551836918218939,0.10156972693984036,0
4,0.9944901422753889,0.10200906193554457,0.0,0.3087900914990847,0.39075339583874824,0.08084490472024199,0
4,-0.9782855465191436,-0.0748484856790984,0.0,0.39112445892220576,0.0,0.12166755046334563,0
8,0.9125134941010303,0.0014055286403896194,0.0,0.3696207997667566,-0.12635049992338532,0.14912164208502182,0
4,0.9930185205626214,0.05679396011224224,0.0,0.3526633342531797,-0.01667069288764722,0.09420160193436941,0
2,-0.576890701452135,-0.02143565402458774,0.0,0.7231477626135842,-0.08581419373469482,0.17220372215574942,0
7,0.990742569843319,0.10277634428699654,0.0,0.3566616182866772,0.3711932550679662,0.1274226351820406,0
4,-0.7247565853571558,-0.023620122624660147,0.0,0.5833607668825251,-0.1865296062556071,0.1482150261788638,0
7,0.9439295053435812,0.011526413341091172,0.0,0.42891017870282416,0.0,0.11588347040106396,0
2,0.9617375409921115,0.0762962613469347,0.0,0.527192065924974,0.07591892735865237,0.11229424778612462,0
1,0.9778684012079294,0.05497337433119156,0.0,0.4301127629364209,0.011486340396978696,0.12119412405533093,0
7,-0.9919822460688262,-0.027125601928543665,0.0,0.4545284269195343,-0.1973743932660807,0.12284250376407241,0
2,0.863471035222333,0.0022718628753829245,0.0,0.3323537687225769,0.017760967661674152,0.09616470244262039,0
1,0.9833832976750342,0.08333901483608776,0.016851599995707102,0.3436721918642297,0.0941956635707667,0.11310679804924802,0
12,0.9678138383376146,0.07496616430869396,0.006336095145340823,0.5247893431379578,0.07156138082033754,0.16396928873297145,0
2,0.9854591596596325,0.09751602377171584,0.0,0.5076016975144078,0.05216542860101259,0.11818696811220067,0
4,0.9621103813155647,0.040096245836668626,0.0,0.5182088162235009,0.032452240270087605,0.10173985620013343,0
8,-0.9608415723805209,-0.059226916594414813,-0.021726457847886224,0.6186241450746706,0.10357178951543627,0.14945904325628728,0
1,0.9476043381621377,0.0315731837991621,0.0,0.2533933378570823,0.028224914791981106,0.10456531822934208,0
3,0.9798014342878301,0.020540931541059283,0.0,0.33147635789656793,0.10187015242909182,0.14446226147767388,0
8,0.9639593316862956,0.0310776385722224,0.0,0.29028946340077166,0.27931472558270376,0.09345932966095025,0
4,0.9947121969357176,0.06988522132543648,0.0,0.4656551750218312,0.0,0.12469593625594799,0
4,0.9850835250478436,0.07218405543253724,0.0,0.430823006481487,-0.005934051481764017,0.11835989269952349,0
3,0.9710642946496628,0.033662416817770824,0.0,0.36862764440980905,-0.0072772095314305695,0.09699927047145765,0
10,0.9910835779516649,0.053777383404552494,0.0,0.654535918904876,0.049118682442374925,0.16434159899475614,0
3,0.9992237850372789,0.24384777146183823,0.1793805521924662,0.5275598209430705,0.24134414812319246,0.09388384245287731,0
9,-0.9272940909724607,-0.06298963294249788,0.0,0.822142247431487,-0.05052454546756796,0.1993485359955549,0
7,-0.9271977864225347,-0.032473945409342425,0.0,0.38716323481821613,-0.0017559825604726177,0.11177584425214032,0
7,-0.9701854639351098,-0.055300201705222235,0.0,0.4161548968384344,0.01761888542647945,0.10413072867069967,0
11,0.9878466407555745,0.08025460358511641,0.0,0.3095831627140402,0.001090760366836838,0.0930102479814908,0
2,0.9443420045884231,0.06605740643322511,0.0,0.34910180104324895,-0.007228824515393677,0.08179515905618956,0
3,0.9714042161001817,0.029032903876084884,0.0,0.32967705274737513,-0.025113461589339896,0.10431966956671039,0
2,0.9607002809036193,0.03979717782172571,0.0,0.6092103588179023,-0.12945748567362966,0.10889010255128659,0
8,0.994476249286006,0.14526135399726292,0.020079401876792975,0.3223355244798058,0.31063972155306135,0.0910343534120078,0
2,0.997728227728033,0.14641858203371438,0.09107319397815573,0.443394236869035,0.2865514503158515,0.10973496941450822,0
2,-0.5423017970018609,-0.019048550323059795,0.0,0.5149278170852026,-0.04828777019215605,0.12564096473851477,0
8,0.987503456816627,0.09161474811637425,0.0,0.2732,0.0011590780989525068,0.05750201418371326,0
5,0.9583628734185052,0.13311691008339768,0.0,0.34550057556843455,0.2338937796393794,0.0886576869732791,0
12,0.9475518722457688,0.035733698152709624,0.0,0.6633648428999444,-0.12195664599349129,0.16542704650925696,0
3,0.9912714742941032,0.12092581055354429,0.0,0.296862878128211,0.0,0.09170695364161831,0
7,0.9831039845940694,0.06570612870686549,0.0,0.3879431497698351,-0.005547150645141757,0.10433664456700374,0
11,0.9541194255126556,0.04774582664870868,0.0,0.22775222870917666,2.0107320420506326e-05,0.07649185711822094,0
4,0.8833238159232417,0.013356953782463175,0.0,0.4960863921741043,0.0,0.10357619513736814,0
13,-0.6891683712415969,-0.02046201743395319,0.0,0.44134219340652503,-0.016190188236367843,0.11195618844730179,0
2,0.9951687108695189,0.22144870010266524,0.17540778018226497,0.486995579634039,-0.0491990594593963,0.10759920968450641,0
3,0.9934383293432764,0.03866004192144917,0.0,0.5373359028733137,0.0,0.11369762418722884,0
7,0.9701057431881682,0.04497811150777686,0.0,0.2892306423117729,-0.025855657139708006,0.09838069735221881,0
1,0.9924473046074794,0.08745484523843339,0.0,0.403270668567658,0.00309053932084085,0.11067932905050909,0
7,0.9875431749958378,0.07086418017366945,0.0,0.3822786438017794,-0.0032010357673794053,0.10517915810286416,0
2,-0.9781370990788872,-0.06735968579477902,0.0,0.2771030391643466,-0.1555973426275298,0.07711674832289814,0
1,0.9896808263879961,0.10111414389240081,0.025583094850878493,0.4990987346847805,0.005106596723868573,0.1444848198508189,0
13,0.5091078503431274,-0.01317718042003534,0.0,0.5110471080968813,-0.14681430535751822,0.15003221033952205,0
4,-0.9419960402237385,-0.03029660604869866,0.0,0.6716159978326485,0.13443749445543252,0.1548150964501017,0
13,0.8576081531334105,0.005940647373409065,0.0,0.7324883603317547,-0.03621303926641184,0.1763385571380969,0
2,0.43941808924110937,-0.015259478840384843,0.0,0.5217009460831369,-0.21476114767597046,0.13070242765276546,0
3,0.995547600444552,0.2269421717446416,0.2531433917978839,0.513312970039694,0.06399100228617224,0.13751149879037722,0
2,0.9924131014340506,0.08958193623122154,0.0,0.545499318530103,0.015463236854536287,0.13791834371957873,0
11,0.9881267414770014,0.044617961461145925,0.0,0.5010574665582387,0.24958942635554385,0.12928445487622456,0
12,0.8289045179424368,-0.01487570358681796,0.0,0.5586659996785055,-0.11919453343632293,0.1236213398971983,0
10,0.99611206707759,0.14956301164995986,0.03125338771436387,0.4907785885653272,0.19604579288649704,0.1183154979136139,0
12,-0.9888625856867719,-0.08392189458992419,-0.12183771699477076,0.6309842657873358,-0.12600268889238012,0.16074468890936638,0
11,0.9568404121653956,0.05040707677698193,0.0,0.2341315186377662,0.00010843392203560781,0.07778881781178433,0
10,0.9842296251304794,0.044891921224802844,0.011405228897000796,0.5696836138156627,0.08053851011768873,0.13265228750753735,0
7,-0.9820822469416681,-0.060242327251800565,0.0,0.4541159269559028,-0.06781767391932911,0.12841227753626686,0
11,0.9879999927363665,0.05279951901614746,0.0,0.4628159734733159,0.04781970999409048,0.11737880760446556,0
1,0.9976923024981397,0.16574101795503293,0.07011320056979378,0.48886937038801437,0.21066925500868164,0.14794213497457767,0
7,-0.9794844955602799,-0.03862453768118455,0.0,0.31959556043223813,0.004129774167164847,0.10762979766562585,0
9,0.9973996687346994,0.17230471324703192,0.25183208456282724,0.3767617674522251,0.1707907991023913,0.09535335807996245,0
12,-0.9891041959320361,-0.0835549096434943,-0.07963284680624662,0.558731261905999,-0.07242736827605559,0.13773875353581894,0
